2010,1,1,2.0,964.5,-2.7,3
2010,1,1,2.5,962.6,-1.5,2
2010,1,1,3.0,961.4,-0.6,2
2010,1,1,3.0,961.3,-0.1,1
2010,1,1,4.0,960.9,-0.0,2
2010,1,1,3.0,962.3,-0.8,2
2010,1,1,2.2,963.7,-1.5,2
2010,1,1,2.0,965.5,-1.6,3
2010,1,2,3.0,966.3,-2.3,2
2010,1,2,4.1,968.0,-2.7,2
2010,1,2,4.0,969.8,-3.3,3
2010,1,2,5.0,971.9,-3.4,3
2010,1,2,3.0,973.6,-3.3,5
2010,1,2,3.0,976.0,-3.6,3
2010,1,2,11.0,977.8,-3.6,4
2010,1,2,5.0,979.4,-4.0,5
2010,1,3,3.0,980.2,-4.4,4
2010,1,3,1.5,981.1,-5.0,3
2010,1,3,3.0,982.3,-6.1,5
2010,1,3,4.0,983.9,-7.0,5
2010,1,3,5.0,984.1,-7.1,5
2010,1,3,15.0,985.2,-8.5,3
2010,1,3,5.0,986.2,-10.0,1
2010,1,3,4.0,986.6,-11.1,0
2010,1,4,1.0,986.8,-9.5,0
2010,1,4,3.0,986.9,-9.0,1
2010,1,4,3.0,986.9,-8.5,0
2010,1,4,2.0,987.5,-7.3,0
2010,1,4,19.0,986.1,-6.4,3
2010,1,4,11.0,985.7,-8.5,2
2010,1,4,1.5,984.7,-11.2,1
2010,1,4,2.5,984.5,-11.1,2
2010,1,5,3.0,983.5,-9.2,1
2010,1,5,11.0,982.7,-10.3,1
2010,1,5,4.5,982.3,-10.3,1
2010,1,5,4.0,982.2,-8.0,0
2010,1,5,13.0,981.1,-5.7,1
2010,1,5,11.0,980.9,-5.8,2
2010,1,5,4.0,980.1,-6.7,2
2010,1,5,4.0,978.8,-10.5,2
2010,1,6,4.8,976.7,-11.0,2
2010,1,6,11.0,973.9,-7.9,3
2010,1,6,4.0,973.1,-7.2,3
2010,1,6,2.0,971.7,-5.9,4
2010,1,6,1.2,969.9,-5.1,4
2010,1,6,2.0,969.7,-4.6,1
2010,1,6,2.5,969.6,-4.8,1
2010,1,6,3.0,971.2,-5.0,3
2010,1,7,4.0,972.8,-5.6,3
2010,1,7,4.0,974.2,-5.7,2
2010,1,7,3.0,975.7,-5.6,1
